conflict_label,is_conflict,station,stop_name,platform,trip_id,route_id,route_name,trip_headsign,scheduled_arrival,scheduled_departure,actual_arrival,delay_minutes,conflict_flags,severity,time_of_day,service_date,source
platform_conflict,True,London Paddington,London Paddington,Platform 2,LOND_WEST_2015_3804,west_coast_main_line,West Coast Main Line,Glasgow Central,20:15:00,20:17:00,20:42:00,27,Two trains scheduled for same platform at overlapping times,moderate,night,2026-01-28,synthetic
platform_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 6,MANC_SOUT_0630_6568,south_western_main_line,South Western Main Line,Southampton,06:30:00,06:32:00,06:58:00,28,Two trains scheduled for same platform at overlapping times,moderate,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Waterloo,London Waterloo,Platform 3,LOND_EAST_1330_3171,east_coast_main_line,East Coast Main Line,York,13:30:00,13:32:00,14:08:00,38,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,Birmingham New Street,Birmingham New Street,Platform 12,BIRM_SOUT_1430_4138,south_western_main_line,South Western Main Line,Southampton,14:30:00,14:32:00,14:57:00,27,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Euston,London Euston,Platform 16,LOND_EAST_1930_2340,east_coast_main_line,East Coast Main Line,Leeds,19:30:00,19:32:00,20:30:00,60,Incoming delay affects downstream schedule,severe,evening_peak,2026-01-28,synthetic
service_gap_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 3,MANC_WEST_1830_3049,west_coast_main_line,West Coast Main Line,Glasgow Central,18:30:00,18:32:00,20:25:00,115,Excessive gap in service on a route,severe,evening_peak,2026-01-28,synthetic
headway_conflict,True,Glasgow Central,Glasgow Central,Platform 8,GLAS_GREA_0830_6055,great_western_main_line,Great Western Main Line,Bristol,08:30:00,08:32:00,08:38:00,8,Insufficient time between consecutive trains,minor,morning_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Kings Cross,London Kings Cross,Platform 8,LOND_SOUT_2015_4301,south_western_main_line,South Western Main Line,Southampton,20:15:00,20:17:00,20:54:00,39,Too many trains competing for limited platforms,severe,night,2026-01-28,synthetic
platform_conflict,True,Birmingham New Street,Birmingham New Street,Platform 11,BIRM_EAST_1015_7013,east_coast_main_line,East Coast Main Line,York,10:15:00,10:17:00,10:37:00,22,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
service_gap_conflict,True,London Kings Cross,London Kings Cross,Platform 11,LOND_WEST_1830_4044,west_coast_main_line,West Coast Main Line,Glasgow Central,18:30:00,18:32:00,19:00:00,30,Excessive gap in service on a route,moderate,evening_peak,2026-01-28,synthetic
headway_conflict,True,Birmingham New Street,Birmingham New Street,Platform 9,BIRM_EAST_1230_7891,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,12:30:00,12:32:00,12:40:00,10,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Victoria,London Victoria,Platform 8,LOND_WEST_2000_2251,west_coast_main_line,West Coast Main Line,Glasgow Central,20:00:00,20:02:00,21:19:00,79,Too many trains competing for limited platforms,severe,night,2026-01-28,synthetic
headway_conflict,True,Glasgow Central,Glasgow Central,Platform 5,GLAS_SOUT_2015_6463,south_western_main_line,South Western Main Line,Southampton,20:15:00,20:17:00,20:21:00,6,Insufficient time between consecutive trains,minor,night,2026-01-28,synthetic
headway_conflict,True,London Kings Cross,London Kings Cross,Platform 8,LOND_EAST_1530_7181,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,15:30:00,15:32:00,15:45:00,15,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
platform_conflict,True,Leeds,Leeds,Platform 3,LEED_WEST_1615_9354,west_coast_main_line,West Coast Main Line,Glasgow Central,16:15:00,16:17:00,16:53:00,38,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London Euston,London Euston,Platform 10,LOND_EAST_1730_7080,east_coast_main_line,East Coast Main Line,York,17:30:00,17:32:00,18:14:00,44,Two trains scheduled for same platform at overlapping times,severe,evening_peak,2026-01-28,synthetic
normal,False,London Waterloo,London Waterloo,Platform 2,LOND_WEST_0945_6930,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,09:45:00,09:47:00,,0,,none,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Waterloo,London Waterloo,Platform 1,LOND_EAST_1145_4240,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,11:45:00,11:47:00,13:01:00,76,Too many trains competing for limited platforms,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,London Waterloo,London Waterloo,Platform 2,LOND_MIDL_1500_4977,midland_main_line,Midland Main Line,Birmingham New Street,15:00:00,15:02:00,15:14:00,14,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,London St Pancras,London St Pancras,Platform 8,LOND_WEST_0845_8608,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,08:45:00,08:47:00,08:59:00,14,Insufficient connection time between services,minor,morning_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 2,MANC_EAST_1730_2902,east_coast_main_line,East Coast Main Line,York,17:30:00,17:32:00,17:47:00,17,Schedule doesn't match published timetable,moderate,evening_peak,2026-01-28,synthetic
headway_conflict,True,London Waterloo,London Waterloo,Platform 6,LOND_MIDL_2030_1189,midland_main_line,Midland Main Line,Birmingham New Street,20:30:00,20:32:00,20:41:00,11,Insufficient time between consecutive trains,minor,night,2026-01-28,synthetic
transfer_timing_conflict,True,London Euston,London Euston,Platform 2,LOND_EAST_1200_2669,east_coast_main_line,East Coast Main Line,York,12:00:00,12:02:00,12:06:00,6,Insufficient connection time between services,minor,off_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,York,York,Platform 6,YORK_WEST_1145_5753,west_coast_main_line,West Coast Main Line,Glasgow Central,11:45:00,11:47:00,11:51:00,6,Schedule doesn't match published timetable,minor,off_peak,2026-01-28,synthetic
platform_conflict,True,London Paddington,London Paddington,Platform 1,LOND_EAST_0800_1242,east_coast_main_line,East Coast Main Line,Leeds,08:00:00,08:02:00,08:21:00,21,Two trains scheduled for same platform at overlapping times,moderate,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Leeds,Leeds,Platform 2,LEED_EAST_1830_3700,east_coast_main_line,East Coast Main Line,Leeds,18:30:00,18:32:00,19:28:00,58,Incoming delay affects downstream schedule,severe,evening_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Birmingham New Street,Birmingham New Street,Platform 10,BIRM_WEST_0815_4074,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,08:15:00,08:17:00,09:09:00,54,Too many trains competing for limited platforms,severe,morning_peak,2026-01-28,synthetic
headway_conflict,True,London Euston,London Euston,Platform 18,LOND_WEST_1315_9339,west_coast_main_line,West Coast Main Line,Birmingham New Street,13:15:00,13:17:00,13:20:00,5,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
platform_conflict,True,London Euston,London Euston,Platform 15,LOND_MIDL_1530_9490,midland_main_line,Midland Main Line,Birmingham New Street,15:30:00,15:32:00,16:08:00,38,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,York,York,Platform 2,YORK_EAST_1815_4842,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,18:15:00,18:17:00,18:42:00,27,Two trains scheduled for same platform at overlapping times,moderate,evening_peak,2026-01-28,synthetic
service_gap_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 4,EDIN_GREA_1700_8203,great_western_main_line,Great Western Main Line,Bristol,17:00:00,17:02:00,17:39:00,39,Excessive gap in service on a route,severe,evening_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,London Paddington,London Paddington,Platform 11,LOND_SOUT_1545_6169,south_western_main_line,South Western Main Line,Southampton,15:45:00,15:47:00,15:51:00,6,Schedule doesn't match published timetable,minor,off_peak,2026-01-28,synthetic
headway_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 3,MANC_GREA_0915_1521,great_western_main_line,Great Western Main Line,Bristol,09:15:00,09:17:00,09:26:00,11,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
headway_conflict,True,London St Pancras,London St Pancras,Platform 10,LOND_WEST_0930_2473,west_coast_main_line,West Coast Main Line,Glasgow Central,09:30:00,09:32:00,09:49:00,19,Insufficient time between consecutive trains,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,Birmingham New Street,Birmingham New Street,Platform 9,BIRM_MIDL_2230_2867,midland_main_line,Midland Main Line,Birmingham New Street,22:30:00,22:32:00,22:45:00,15,Two trains scheduled for same platform at overlapping times,minor,night,2026-01-28,synthetic
platform_conflict,True,Leeds,Leeds,Platform 7,LEED_WEST_1345_8477,west_coast_main_line,West Coast Main Line,Glasgow Central,13:45:00,13:47:00,14:29:00,44,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
service_gap_conflict,True,Leeds,Leeds,Platform 8,LEED_EAST_2215_7163,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,22:15:00,22:17:00,23:54:00,99,Excessive gap in service on a route,severe,night,2026-01-28,synthetic
platform_conflict,True,London Victoria,London Victoria,Platform 2,LOND_GREA_1515_4453,great_western_main_line,Great Western Main Line,Bristol,15:15:00,15:17:00,15:35:00,20,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,London Paddington,London Paddington,Platform 2,LOND_SOUT_1645_2484,south_western_main_line,South Western Main Line,Southampton,16:45:00,16:47:00,17:05:00,20,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
normal,False,London Waterloo,London Waterloo,Platform 3,LOND_WEST_2045_7926,west_coast_main_line,West Coast Main Line,Birmingham New Street,20:45:00,20:47:00,,0,,none,night,2026-01-28,synthetic
service_gap_conflict,True,Glasgow Central,Glasgow Central,Platform 2,GLAS_EAST_0800_5382,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,08:00:00,08:02:00,09:53:00,113,Excessive gap in service on a route,severe,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Waterloo,London Waterloo,Platform 2,LOND_WEST_1900_7336,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,19:00:00,19:02:00,19:53:00,53,Incoming delay affects downstream schedule,severe,evening_peak,2026-01-28,synthetic
headway_conflict,True,Glasgow Central,Glasgow Central,Platform 5,GLAS_WEST_1415_8203,west_coast_main_line,West Coast Main Line,Glasgow Central,14:15:00,14:17:00,14:23:00,8,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,York,York,Platform 5,YORK_EAST_1100_6344,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,11:00:00,11:02:00,11:21:00,21,Schedule doesn't match published timetable,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,London Victoria,London Victoria,Platform 4,LOND_MIDL_0845_5201,midland_main_line,Midland Main Line,Birmingham New Street,08:45:00,08:47:00,09:10:00,25,Two trains scheduled for same platform at overlapping times,moderate,morning_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 4,MANC_GREA_0645_6405,great_western_main_line,Great Western Main Line,Bristol,06:45:00,06:47:00,07:15:00,30,Schedule doesn't match published timetable,moderate,morning_peak,2026-01-28,synthetic
transfer_timing_conflict,True,Leeds,Leeds,Platform 8,LEED_WEST_1845_4368,west_coast_main_line,West Coast Main Line,Birmingham New Street,18:45:00,18:47:00,18:55:00,10,Insufficient connection time between services,minor,evening_peak,2026-01-28,synthetic
normal,False,London Paddington,London Paddington,Platform 11,LOND_WEST_1500_7655,west_coast_main_line,West Coast Main Line,Glasgow Central,15:00:00,15:02:00,,0,,none,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 9,MANC_GREA_1815_6145,great_western_main_line,Great Western Main Line,Bristol,18:15:00,18:17:00,18:20:00,5,Insufficient connection time between services,minor,evening_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Euston,London Euston,Platform 4,LOND_WEST_1645_6595,west_coast_main_line,West Coast Main Line,Glasgow Central,16:45:00,16:47:00,17:56:00,71,Too many trains competing for limited platforms,severe,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,Glasgow Central,Glasgow Central,Platform 1,GLAS_WEST_1545_2220,west_coast_main_line,West Coast Main Line,Glasgow Central,15:45:00,15:47:00,15:59:00,14,Insufficient connection time between services,minor,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Leeds,Leeds,Platform 6,LEED_EAST_1200_9236,east_coast_main_line,East Coast Main Line,York,12:00:00,12:02:00,12:26:00,26,Incoming delay affects downstream schedule,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 3,EDIN_EAST_1400_8014,east_coast_main_line,East Coast Main Line,York,14:00:00,14:02:00,14:43:00,43,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London St Pancras,London St Pancras,Platform 3,LOND_WEST_2030_4257,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,20:30:00,20:32:00,21:00:00,30,Two trains scheduled for same platform at overlapping times,moderate,night,2026-01-28,synthetic
normal,False,London St Pancras,London St Pancras,Platform 1,LOND_EAST_1100_3776,east_coast_main_line,East Coast Main Line,Leeds,11:00:00,11:02:00,,0,,none,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 6,MANC_GREA_2100_8562,great_western_main_line,Great Western Main Line,Bristol,21:00:00,21:02:00,21:11:00,11,Incoming delay affects downstream schedule,minor,night,2026-01-28,synthetic
platform_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 2,MANC_EAST_2245_1570,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,22:45:00,22:47:00,23:25:00,40,Two trains scheduled for same platform at overlapping times,severe,night,2026-01-28,synthetic
delay_propagation_conflict,True,London St Pancras,London St Pancras,Platform 7,LOND_MIDL_1100_4438,midland_main_line,Midland Main Line,Birmingham New Street,11:00:00,11:02:00,11:19:00,19,Incoming delay affects downstream schedule,moderate,off_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,London Kings Cross,London Kings Cross,Platform 6,LOND_WEST_1700_6095,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,17:00:00,17:02:00,17:19:00,19,Schedule doesn't match published timetable,moderate,evening_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Euston,London Euston,Platform 14,LOND_WEST_2115_2582,west_coast_main_line,West Coast Main Line,Birmingham New Street,21:15:00,21:17:00,21:40:00,25,Incoming delay affects downstream schedule,moderate,night,2026-01-28,synthetic
service_gap_conflict,True,London Victoria,London Victoria,Platform 5,LOND_EAST_1630_9588,east_coast_main_line,East Coast Main Line,York,16:30:00,16:32:00,17:54:00,84,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,London Paddington,London Paddington,Platform 1,LOND_WEST_1830_9630,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,18:30:00,18:32:00,18:41:00,11,Insufficient time between consecutive trains,minor,evening_peak,2026-01-28,synthetic
platform_conflict,True,London Euston,London Euston,Platform 5,LOND_EAST_2245_5774,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,22:45:00,22:47:00,23:25:00,40,Two trains scheduled for same platform at overlapping times,severe,night,2026-01-28,synthetic
